timestamps,TP9,AF7,AF8,TP10,Right AUX
1586465140.386,-38.086,306.641,-82.520,-16.113,0.000
1586465140.390,102.051,582.520,-20.996,93.262,0.000
1586465140.394,0.488,218.262,-324.219,-6.836,0.000
1586465140.398,-169.922,-385.742,-494.629,-124.512,0.000
1586465140.402,-102.051,-277.832,-373.535,-42.969,0.000
1586465140.406,101.562,-233.887,-431.152,89.844,0.000
1586465140.410,66.895,-426.758,-420.410,30.762,0.000
1586465140.414,-156.738,-170.410,-355.957,-131.348,0.000
1586465140.418,-149.414,-116.211,-371.094,-96.680,0.000
1586465140.421,31.738,96.191,-141.113,57.617,0.000
1586465140.425,77.637,448.730,-46.387,40.039,0.000
1586465140.429,-106.445,17.578,-380.859,-109.863,0.000
1586465140.433,-194.336,-295.898,-476.074,-155.762,0.000
1586465140.437,-23.926,121.094,-144.043,-22.461,0.000
1586465140.441,83.984,521.484,50.293,53.711,0.000
1586465140.445,-55.176,40.527,-322.266,-62.500,0.000
1586465140.449,-164.062,-591.797,-544.922,-141.602,0.000
1586465140.453,-43.457,-658.691,-414.551,-30.762,0.000
1586465140.457,125.000,390.625,31.738,36.621,0.000
1586465140.461,22.949,560.547,-70.801,-68.359,0.000
1586465140.464,-160.645,-316.406,-497.559,-166.992,0.000
1586465140.468,-133.301,-125.977,-277.832,-94.238,0.000
1586465140.472,19.531,539.062,47.363,55.176,0.000
1586465140.476,30.273,217.285,-213.867,17.090,0.000
1586465140.480,-131.836,-447.754,-525.879,-136.719,0.000
1586465140.484,-112.793,-400.391,-441.895,-121.582,0.000
1586465140.488,58.594,72.266,-222.168,28.809,0.000
1586465140.492,71.777,270.020,-150.391,45.410,0.000
1586465140.496,-122.559,-571.777,-604.492,-83.984,0.000
1586465140.500,-197.266,-694.336,-536.621,-129.883,0.000
1586465140.503,-33.203,375.488,-31.738,-11.719,0.000
1586465140.507,95.703,745.605,79.590,87.891,0.000
1586465140.511,-19.531,101.074,-266.602,-30.273,0.000
1586465140.515,-180.176,-211.426,-428.711,-145.020,0.000
1586465140.519,-97.168,161.621,-180.664,-34.668,0.000
1586465140.523,91.309,525.879,46.387,84.473,0.000
1586465140.527,34.668,285.156,-185.547,-14.160,0.000
1586465140.531,-178.223,-118.652,-431.152,-141.602,0.000
1586465140.535,-152.832,79.590,-259.277,-72.266,0.000
1586465140.539,48.340,229.004,-119.629,62.988,0.000
1586465140.543,66.895,-463.867,-375.488,41.016,0.000
1586465140.546,-118.652,-659.668,-497.559,-113.281,0.000
1586465140.550,-151.367,-268.066,-375.488,-125.977,0.000
1586465140.554,23.438,143.555,-168.457,19.531,0.000
1586465140.558,92.773,363.770,-23.926,56.152,0.000
1586465140.562,-85.449,106.934,-280.273,-88.379,0.000
1586465140.566,-168.945,-193.359,-451.660,-146.973,0.000
1586465140.570,-25.879,-74.707,-299.316,-22.949,0.000
1586465140.574,80.566,386.230,-23.438,57.617,0.000
1586465140.578,-57.129,277.344,-205.078,-41.016,0.000
1586465140.582,-204.590,-285.645,-476.562,-146.973,0.000
1586465140.586,-84.961,-431.152,-431.641,-50.781,0.000
1586465140.589,86.914,89.355,-98.633,84.473,0.000
1586465140.593,35.645,351.074,-49.805,10.742,0.000
1586465140.597,-130.371,-171.875,-396.484,-140.137,0.000
1586465140.601,-123.535,-854.492,-616.211,-80.566,0.000
1586465140.605,32.715,-257.324,-199.219,70.801,0.000
1586465140.609,57.129,584.961,125.000,33.203,0.000
1586465140.613,-115.723,-37.109,-339.355,-122.070,0.000
1586465140.617,-150.391,-467.773,-424.316,-129.883,0.000
1586465140.621,-6.348,219.727,-55.664,11.230,0.000
1586465140.625,36.133,581.543,41.992,57.617,0.000
1586465140.628,-110.352,-41.992,-356.934,-80.078,0.000
1586465140.632,-198.242,-729.980,-572.754,-156.250,0.000
1586465140.636,-57.617,-281.250,-261.719,-32.715,0.000
1586465140.640,86.914,541.504,56.641,43.945,0.000
1586465140.644,-56.641,55.664,-295.410,-73.242,0.000
1586465140.648,-262.695,-825.195,-651.855,-200.684,0.000
1586465140.652,-215.820,-124.512,-225.098,-165.039,0.000
1586465140.656,-41.992,695.312,89.355,-58.594,0.000
1586465140.660,-100.098,174.805,-294.434,-124.023,0.000
1586465140.664,-319.824,-640.137,-584.473,-291.992,0.000
1586465140.668,-316.895,-495.605,-405.762,-307.129,0.000
1586465140.671,-138.672,370.117,27.344,-177.246,0.000
1586465140.675,-128.418,342.773,-148.926,-166.504,0.000
1586465140.679,-308.105,-591.797,-598.145,-305.176,0.000
1586465140.683,-354.004,-709.473,-503.906,-326.172,0.000
1586465140.687,-204.590,99.609,-164.551,-188.477,0.000
1586465140.691,-85.938,-233.887,-392.578,-127.930,0.000
1586465140.695,-212.402,-747.559,-515.137,-265.137,0.000
1586465140.699,-369.141,-467.773,-362.793,-342.773,0.000
1586465140.703,-253.418,-99.121,-283.691,-204.102,0.000
1586465140.707,-91.797,298.828,-71.289,-94.238,0.000
1586465140.711,-179.688,145.020,-190.918,-181.152,0.000
1586465140.714,-319.336,-369.141,-473.145,-281.250,0.000
1586465140.718,-237.793,-368.164,-400.391,-201.660,0.000
1586465140.722,12.695,45.410,-161.133,-43.945,0.000
1586465140.726,24.902,-119.141,-324.219,-43.457,0.000
1586465140.730,-187.988,-526.367,-515.137,-176.758,0.000
1586465140.734,-183.105,-518.066,-459.473,-143.555,0.000
1586465140.738,18.066,-607.422,-394.531,29.297,0.000
1586465140.742,82.031,125.000,-74.707,43.945,0.000
1586465140.746,-74.219,109.863,-302.246,-92.285,0.000
1586465140.750,-131.836,-459.961,-503.906,-106.934,0.000
1586465140.753,31.738,-104.980,-253.906,39.062,0.000
1586465140.757,167.480,217.773,-222.168,120.605,0.000
1586465140.761,18.555,-81.543,-388.672,-2.441,0.000
1586465140.765,-126.953,-421.387,-494.141,-81.543,0.000
1586465140.769,-0.488,13.672,-196.777,34.180,0.000
1586465140.773,169.922,265.625,-98.633,145.996,0.000
1586465140.777,116.211,-275.391,-427.246,66.895,0.000
1586465140.781,-62.500,-906.250,-710.449,-52.246,0.000
1586465140.785,-52.246,-515.137,-380.859,13.672,0.000
1586465140.789,138.672,540.039,130.859,139.648,0.000
1586465140.793,145.996,499.512,-18.555,106.934,0.000
1586465140.796,-55.176,-284.180,-373.535,-30.762,0.000
1586465140.800,-74.219,-133.301,-294.922,-38.086,0.000
1586465140.804,117.676,532.715,70.801,97.168,0.000
1586465140.808,172.852,451.172,-75.684,122.070,0.000
1586465140.812,-8.789,-291.992,-448.242,-14.160,0.000
1586465140.816,-104.492,-420.410,-402.344,-68.359,0.000
1586465140.820,55.664,11.719,-242.188,43.945,0.000
1586465140.824,204.102,105.957,-278.809,125.977,0.000
1586465140.828,78.613,-689.941,-572.754,28.320,0.000
1586465140.832,-102.051,-596.680,-470.215,-83.496,0.000
1586465140.836,-25.879,-82.031,-296.387,17.090,0.000
1586465140.839,134.766,83.496,-249.023,138.672,0.000
