timestamps,TP9,AF7,AF8,TP10,Right AUX
1587071727.679,-236.816,-826.660,229.004,-215.332,0.000
1587071727.683,-221.680,-775.391,255.371,-138.184,0.000
1587071727.687,-88.379,-225.098,267.578,64.453,0.000
1587071727.691,-83.984,-321.777,244.629,35.645,0.000
1587071727.695,-258.301,-734.863,234.863,-209.961,0.000
1587071727.698,-273.438,-289.551,252.441,-221.191,0.000
1587071727.702,-124.512,204.590,249.512,32.227,0.000
1587071727.706,-98.633,157.227,231.934,83.984,0.000
1587071727.710,-215.820,-141.113,215.820,-161.621,0.000
1587071727.714,-271.973,-366.211,213.867,-248.047,0.000
1587071727.718,-166.992,-141.113,239.258,-9.766,0.000
1587071727.722,-93.750,170.410,230.957,128.906,0.000
1587071727.726,-182.617,164.062,173.828,-52.246,0.000
1587071727.730,-283.691,-420.898,144.043,-208.008,0.000
1587071727.734,-208.008,-731.934,172.363,-62.988,0.000
1587071727.737,-111.816,-570.801,199.219,104.980,0.000
1587071727.741,-177.734,119.629,204.590,-15.137,0.000
1587071727.745,-275.879,-11.230,182.617,-194.336,0.000
1587071727.749,-237.793,-477.051,210.449,-117.188,0.000
1587071727.753,-125.977,119.141,251.465,76.660,0.000
1587071727.757,-107.422,598.633,222.656,68.359,0.000
1587071727.761,-195.801,81.543,154.785,-127.441,0.000
1587071727.765,-231.934,-705.566,161.133,-158.203,0.000
1587071727.769,-122.559,-257.324,225.586,50.293,0.000
1587071727.773,-77.148,446.289,204.102,91.797,0.000
1587071727.777,-180.176,-110.840,163.086,-105.957,0.000
1587071727.780,-225.586,-892.090,167.969,-177.734,0.000
1587071727.784,-141.113,-527.832,228.516,9.277,0.000
1587071727.788,-68.359,454.590,254.395,116.211,0.000
1587071727.792,-133.789,342.773,194.336,-37.109,0.000
1587071727.796,-208.008,-754.395,155.762,-189.941,0.000
1587071727.800,-162.109,-638.184,204.102,-100.098,0.000
1587071727.804,-87.402,462.402,225.098,88.379,0.000
1587071727.808,-118.652,515.625,166.992,24.902,0.000
1587071727.812,-239.258,-357.910,133.789,-191.895,0.000
1587071727.816,-260.742,-399.414,177.246,-129.883,0.000
1587071727.820,-133.301,276.367,203.125,106.445,0.000
1587071727.823,-88.379,234.375,173.828,81.543,0.000
1587071727.827,-193.848,-603.027,160.156,-129.395,0.000
1587071727.831,-223.145,-758.301,189.453,-164.551,0.000
1587071727.835,-108.887,42.480,231.445,36.133,0.000
1587071727.839,-48.828,205.566,205.566,124.023,0.000
1587071727.843,-160.156,-578.125,154.297,-77.148,0.000
1587071727.847,-250.000,-568.848,152.832,-207.520,0.000
1587071727.851,-173.828,-120.605,183.105,-34.180,0.000
1587071727.855,-91.797,-44.434,186.035,136.719,0.000
1587071727.859,-151.855,-333.008,171.875,-10.742,0.000
1587071727.862,-257.324,-334.473,159.668,-230.957,0.000
1587071727.866,-206.543,-393.555,151.367,-80.078,0.000
1587071727.870,-84.961,-286.621,140.137,119.141,0.000
1587071727.874,-98.145,-243.164,104.980,32.715,0.000
1587071727.878,-207.520,-662.109,109.863,-169.922,0.000
1587071727.882,-195.801,-851.074,150.391,-149.414,0.000
1587071727.886,-75.195,-815.918,154.785,94.727,0.000
1587071727.890,-68.359,-254.883,149.414,98.145,0.000
1587071727.894,-199.707,-19.043,106.445,-149.902,0.000
1587071727.898,-241.211,-542.480,84.961,-208.984,0.000
1587071727.902,-150.879,-332.520,132.812,-22.461,0.000
1587071727.905,-81.055,397.461,143.066,100.586,0.000
1587071727.909,-166.016,160.645,81.543,-94.238,0.000
1587071727.913,-248.535,-598.145,59.570,-248.535,0.000
1587071727.917,-168.945,-810.547,91.797,-50.781,0.000
1587071727.921,-74.707,-106.445,109.375,125.488,0.000
1587071727.925,-120.117,310.059,81.055,0.000,0.000
1587071727.929,-209.473,-466.309,46.387,-180.176,0.000
1587071727.933,-170.410,-772.949,77.148,-95.703,0.000
1587071727.937,-60.547,10.254,111.328,113.281,0.000
1587071727.941,-82.520,0.977,75.684,94.238,0.000
1587071727.945,-206.055,-719.727,55.664,-142.578,0.000
1587071727.948,-231.934,-854.980,112.793,-117.188,0.000
1587071727.952,-114.746,-125.000,149.414,101.562,0.000
1587071727.956,-82.520,306.152,117.676,117.188,0.000
1587071727.960,-172.363,-387.695,86.914,-96.680,0.000
1587071727.964,-207.031,-1000.000,96.680,-170.410,0.000
1587071727.968,-112.305,-683.105,149.414,44.922,0.000
1587071727.972,-25.391,-119.629,148.926,141.113,0.000
1587071727.976,-103.027,-567.383,65.918,-38.574,0.000
1587071727.980,-195.801,-868.652,60.059,-191.895,0.000
1587071727.984,-141.602,-259.766,114.746,-20.996,0.000
1587071727.987,-41.992,173.828,115.234,174.316,0.000
1587071727.991,-77.637,-300.781,77.637,29.297,0.000
1587071727.995,-192.871,-631.348,73.242,-188.477,0.000
1587071727.999,-166.992,-615.723,79.590,-117.676,0.000
1587071728.003,-78.125,-173.828,85.938,85.938,0.000
1587071728.007,-94.238,159.180,81.055,64.453,0.000
1587071728.011,-182.129,-472.656,38.086,-155.762,0.000
1587071728.015,-198.242,-842.285,51.758,-160.645,0.000
1587071728.019,-94.727,-245.117,94.727,56.152,0.000
1587071728.023,-38.574,181.641,86.426,121.094,0.000
1587071728.027,-145.508,13.184,44.434,-67.871,0.000
1587071728.030,-209.961,-406.250,40.039,-163.086,0.000
1587071728.034,-126.465,-662.598,54.199,36.621,0.000
1587071728.038,-78.125,-381.348,70.312,157.227,0.000
1587071728.042,-165.039,62.012,53.223,-20.508,0.000
1587071728.046,-247.070,-304.688,9.277,-161.621,0.000
1587071728.050,-182.129,-798.828,3.418,-22.949,0.000
1587071728.054,-75.195,-465.332,43.457,154.785,0.000
1587071728.058,-90.332,-23.926,36.621,86.914,0.000
1587071728.062,-210.449,-595.215,-14.648,-126.465,0.000
1587071728.066,-186.035,-1000.000,-7.324,-95.703,0.000
1587071728.070,-64.453,-394.531,75.684,115.723,0.000
1587071728.073,-69.824,446.777,64.941,103.516,0.000
1587071728.077,-166.504,-40.039,-22.949,-128.418,0.000
1587071728.081,-186.035,-833.008,-23.926,-158.203,0.000
1587071728.085,-95.215,-231.934,50.781,64.453,0.000
1587071728.089,-61.523,552.734,63.965,138.672,0.000
1587071728.093,-162.109,-25.391,8.301,-68.359,0.000
1587071728.097,-225.586,-803.223,5.859,-205.078,0.000
1587071728.101,-129.395,-320.312,63.965,7.812,0.000
1587071728.105,-23.438,106.934,75.195,156.250,0.000
1587071728.109,-85.449,-148.438,43.457,-1.465,0.000
1587071728.112,-163.574,-712.891,37.109,-168.457,0.000
1587071728.116,-108.887,-608.887,62.500,-27.832,0.000
1587071728.120,3.418,157.227,68.848,182.617,0.000
1587071728.124,-1.953,162.598,24.414,119.141,0.000
1587071728.128,-125.000,-446.777,4.395,-109.863,0.000
1587071728.132,-142.578,-520.020,56.152,-100.586,0.000
1587071728.136,-20.508,201.172,99.609,145.020,0.000
1587071728.140,28.809,172.852,76.172,178.711,0.000
1587071728.144,-74.219,-644.043,58.105,-57.129,0.000
1587071728.148,-142.090,-701.172,61.035,-116.211,0.000
1587071728.152,-32.715,-487.793,75.684,132.324,0.000
1587071728.155,55.664,-243.652,86.426,262.695,0.000
1587071728.159,-36.133,-230.469,83.008,48.828,0.000
1587071728.163,-130.371,-272.949,72.266,-103.027,0.000
1587071728.167,-33.691,-71.777,77.637,100.586,0.000
1587071728.171,82.031,-359.863,66.895,278.320,0.000
1587071728.175,13.672,-337.402,75.684,118.164,0.000
1587071728.179,-79.102,-99.609,72.266,-75.195,0.000
1587071728.183,-37.598,-391.602,43.457,25.391,0.000
1587071728.187,70.801,-601.562,44.922,238.770,0.000
1587071728.191,52.734,20.996,61.523,170.410,0.000
1587071728.195,-74.219,55.176,23.926,-77.148,0.000
1587071728.198,-100.098,-619.629,1.465,-45.898,0.000
1587071728.202,7.812,-253.418,33.691,172.852,0.000
1587071728.206,38.574,511.719,26.367,187.988,0.000
1587071728.210,-69.824,84.473,-16.602,-24.902,0.000
1587071728.214,-117.676,-686.035,-11.719,-104.492,0.000
1587071728.218,-28.320,-385.254,37.109,92.285,0.000
1587071728.222,33.203,430.176,22.949,217.285,0.000
1587071728.226,-41.504,361.328,-37.598,41.992,0.000
1587071728.230,-103.516,-649.902,-71.777,-100.098,0.000
1587071728.234,-28.809,-816.895,9.766,76.660,0.000
1587071728.237,43.945,242.676,78.613,235.840,0.000
1587071728.241,18.555,370.117,32.227,134.766,0.000
1587071728.245,-96.680,-624.023,-5.859,-42.969,0.000
1587071728.249,-117.188,-983.398,-15.137,-5.371,0.000
1587071728.253,-14.160,-168.945,-17.578,191.406,0.000
1587071728.257,-15.137,453.613,-59.570,177.734,0.000
1587071728.261,-120.605,-567.871,-126.465,-28.809,0.000
1587071728.265,-147.949,-885.254,-90.820,-59.082,0.000
1587071728.269,-24.414,47.852,-63.965,146.973,0.000
1587071728.273,45.898,449.219,-88.867,214.844,0.000
1587071728.277,-66.406,12.207,-123.047,15.625,0.000
1587071728.280,-134.766,-345.703,-118.652,-91.797,0.000
1587071728.284,-35.645,-13.672,-63.965,88.379,0.000
1587071728.288,48.828,298.828,-41.016,224.609,0.000
1587071728.292,-29.297,-61.523,-78.613,52.246,0.000
1587071728.296,-112.793,-667.480,-105.469,-100.098,0.000
1587071728.300,-44.434,-466.797,-66.406,53.223,0.000
1587071728.304,46.387,143.555,-46.875,236.816,0.000
1587071728.308,21.484,-94.238,-69.824,134.766,0.000
1587071728.312,-104.980,-313.477,-81.543,-96.680,0.000
1587071728.316,-121.582,-208.496,-58.594,-84.961,0.000
1587071728.320,-17.578,-57.617,-31.250,130.859,0.000
1587071728.323,10.254,-1.465,-34.668,125.977,0.000
1587071728.327,-102.539,-79.590,-56.152,-101.074,0.000
1587071728.331,-124.512,-293.945,-61.523,-111.816,0.000
1587071728.335,10.742,-264.160,-50.293,137.695,0.000
1587071728.339,56.641,26.855,-13.672,220.703,0.000
1587071728.343,-59.570,-163.574,-14.160,6.836,0.000
