timestamps,TP9,AF7,AF8,TP10,Right AUX
1587066772.530,-67.383,11.230,1.465,-61.523,0.000
1587066772.534,-39.551,299.805,157.715,-33.691,0.000
1587066772.538,-32.227,256.836,68.359,-16.602,0.000
1587066772.542,-61.035,-88.867,-176.758,-29.785,0.000
1587066772.546,-69.336,-80.566,-126.953,-41.016,0.000
1587066772.550,-34.668,153.320,90.820,-36.621,0.000
1587066772.553,-1.465,-84.961,-64.453,-4.395,0.000
1587066772.557,-31.250,-752.930,-429.199,-4.395,0.000
1587066772.561,-72.266,-380.859,-261.719,-43.457,0.000
1587066772.565,-34.668,-80.566,-204.102,-35.645,0.000
1587066772.569,-0.977,-17.090,-94.238,-25.391,0.000
1587066772.573,-33.203,149.902,59.082,-42.480,0.000
1587066772.577,-76.172,-104.980,-205.078,-62.500,0.000
1587066772.581,-68.359,-13.672,-127.441,-52.246,0.000
1587066772.585,-19.531,137.207,92.773,-24.414,0.000
1587066772.589,-20.508,253.418,100.586,-33.691,0.000
1587066772.593,-64.941,270.508,105.469,-62.500,0.000
1587066772.596,-64.941,148.926,62.012,-68.359,0.000
1587066772.600,-11.719,-143.555,-94.727,-25.879,0.000
1587066772.604,0.488,-96.680,-60.547,-5.371,0.000
1587066772.608,-47.363,260.254,122.070,-34.668,0.000
1587066772.612,-62.500,130.371,-0.488,-47.852,0.000
1587066772.616,-26.855,-473.633,-329.590,-9.277,0.000
1587066772.620,-14.648,-212.402,-71.777,3.418,0.000
1587066772.624,-42.969,266.113,165.527,-41.016,0.000
1587066772.628,-60.059,29.785,-52.246,-63.477,0.000
1587066772.632,-39.062,-120.605,-129.395,-47.363,0.000
1587066772.635,-20.996,228.027,96.191,-30.762,0.000
1587066772.639,-32.715,386.719,146.973,-26.855,0.000
1587066772.643,-47.363,81.055,-35.645,-39.062,0.000
1587066772.647,-40.527,-337.891,-307.129,-34.180,0.000
1587066772.651,-25.879,-59.570,-60.547,-20.020,0.000
1587066772.655,-29.785,273.926,95.215,-27.344,0.000
1587066772.659,-44.922,-364.258,-341.309,-31.250,0.000
1587066772.663,-46.875,-774.902,-432.617,-26.367,0.000
1587066772.667,-34.180,-25.391,7.324,-31.250,0.000
1587066772.671,-25.391,316.895,125.488,-27.832,0.000
1587066772.675,-39.551,-51.758,-104.980,-29.297,0.000
1587066772.678,-50.293,-309.082,-310.059,-44.434,0.000
1587066772.682,-26.367,-20.996,-102.539,-33.691,0.000
1587066772.686,1.465,366.699,165.039,-14.160,0.000
