timestamps,TP9,AF7,AF8,TP10,Right AUX
1587070664.782,-16.602,-600.098,-537.598,-134.277,0.000
1587070664.786,-39.551,144.531,64.941,-71.289,0.000
1587070664.790,-52.734,404.297,373.047,83.496,0.000
1587070664.794,-51.270,-20.996,42.480,39.551,0.000
1587070664.798,-30.273,-31.250,-56.152,-110.352,0.000
1587070664.802,-2.441,278.320,149.902,-82.031,0.000
1587070664.805,-11.230,139.648,87.891,86.426,0.000
1587070664.809,-32.227,-51.270,-36.133,75.684,0.000
1587070664.813,-29.297,-129.883,-144.043,-104.980,0.000
1587070664.817,-20.996,-116.211,-194.824,-140.625,0.000
1587070664.821,-16.602,82.520,28.320,11.719,0.000
1587070664.825,-6.836,-271.484,-185.059,91.797,0.000
1587070664.829,-22.949,-277.832,-221.191,-57.617,0.000
1587070664.833,-49.316,119.629,38.574,-187.500,0.000
1587070664.837,-46.387,169.922,123.535,-51.270,0.000
1587070664.841,-36.621,-535.156,-488.770,115.234,0.000
1587070664.845,-51.270,-486.816,-513.184,0.000,0.000
1587070664.848,-62.988,267.578,148.926,-183.105,0.000
1587070664.852,-42.480,-13.184,-74.219,-96.191,0.000
1587070664.856,-39.551,-20.020,0.977,74.219,0.000
1587070664.860,-53.711,272.949,233.887,44.434,0.000
1587070664.864,-57.617,236.328,119.629,-133.789,0.000
1587070664.868,-42.480,-161.133,-236.328,-128.418,0.000
1587070664.872,-29.297,-420.410,-383.301,54.688,0.000
1587070664.876,-31.250,-222.168,-159.668,89.844,0.000
1587070664.880,-37.598,-82.520,-100.098,-86.914,0.000
1587070664.884,-43.945,-365.234,-396.973,-169.434,0.000
1587070664.887,-45.898,-341.797,-324.219,-11.719,0.000
1587070664.891,-36.621,247.070,252.930,103.516,0.000
1587070664.895,-24.902,396.973,348.633,-23.438,0.000
1587070664.899,-34.668,-363.281,-367.188,-155.762,0.000
1587070664.903,-41.016,-754.883,-729.004,-57.129,0.000
1587070664.907,-48.340,141.113,136.230,73.730,0.000
1587070664.911,-30.762,359.375,351.074,11.719,0.000
1587070664.915,-28.320,-156.738,-186.523,-156.738,0.000
1587070664.919,-39.551,-349.609,-347.656,-126.465,0.000
1587070664.923,-27.832,51.758,65.918,69.336,0.000
1587070664.927,-14.648,375.000,379.883,81.055,0.000
1587070664.930,3.418,-485.352,-453.125,-83.984,0.000
1587070664.934,-21.973,-673.828,-724.609,-132.812,0.000
1587070664.938,-41.504,332.031,250.000,10.742,0.000
1587070664.942,0.488,240.234,262.695,99.609,0.000
1587070664.946,-16.113,-126.953,-99.121,-78.613,0.000
1587070664.950,-66.406,90.332,22.949,-221.680,0.000
1587070664.954,-58.105,206.543,137.207,-55.176,0.000
1587070664.958,-23.438,20.020,43.945,108.398,0.000
1587070664.962,-21.484,-18.555,-13.672,-23.926,0.000
1587070664.966,-42.480,-340.820,-370.117,-193.848,0.000
1587070664.970,-54.688,-280.273,-317.383,-93.750,0.000
1587070664.973,-17.578,-174.805,-98.145,104.980,0.000
1587070664.977,-6.836,-360.352,-178.711,50.781,0.000
1587070664.981,-72.754,148.438,118.164,-201.660,0.000
1587070664.985,-84.961,198.242,77.637,-179.688,0.000
1587070664.989,-26.855,36.621,53.223,67.871,0.000
1587070664.993,-9.766,212.402,260.254,86.914,0.000
1587070664.997,-61.035,317.383,241.699,-139.160,0.000
1587070665.001,-82.520,-82.031,-206.055,-187.012,0.000
1587070665.005,-26.367,-128.418,-156.250,58.105,0.000
1587070665.009,31.250,326.172,364.746,183.594,0.000
1587070665.012,5.371,125.000,129.395,-33.203,0.000
1587070665.016,-65.430,-431.152,-486.816,-223.145,0.000
1587070665.020,-33.203,-771.973,-739.746,-40.527,0.000
1587070665.024,35.645,-195.312,-96.680,158.203,0.000
1587070665.028,12.207,513.184,498.047,5.859,0.000
1587070665.032,-49.805,-214.355,-279.785,-238.281,0.000
1587070665.036,-33.203,-537.598,-570.801,-143.066,0.000
1587070665.040,39.062,273.926,261.719,104.492,0.000
1587070665.044,49.805,686.035,653.809,63.965,0.000
1587070665.048,-7.812,-131.348,-159.668,-183.105,0.000
1587070665.052,-37.598,-512.207,-546.875,-187.988,0.000
