timestamps,TP9,AF7,AF8,TP10,Right AUX
1586465080.241,-124.512,-45.898,-555.664,-113.770,0.000
1586465080.245,-100.586,-50.781,-771.484,-188.965,0.000
1586465080.249,-108.887,-56.641,-726.562,-186.035,0.000
1586465080.253,-119.141,-48.340,-618.652,-105.957,0.000
1586465080.257,-159.668,-35.645,-626.953,-90.332,0.000
1586465080.261,-116.211,-50.293,-706.543,-121.582,0.000
1586465080.265,-77.148,-60.059,-690.918,-131.348,0.000
1586465080.268,-145.508,-66.895,-527.344,-118.652,0.000
1586465080.272,-181.641,-79.590,-552.734,-104.980,0.000
1586465080.276,-142.090,-86.914,-700.684,-122.559,0.000
1586465080.280,-93.262,-86.426,-683.105,-150.879,0.000
1586465080.284,-111.328,-83.496,-510.742,-132.812,0.000
1586465080.288,-119.141,-89.355,-500.977,-93.750,0.000
1586465080.292,-142.090,-95.703,-595.215,-111.328,0.000
1586465080.296,-129.883,-100.098,-655.273,-166.016,0.000
1586465080.300,-83.496,-102.539,-630.371,-149.902,0.000
1586465080.304,-79.102,-104.980,-509.277,-90.332,0.000
1586465080.308,-53.711,-109.863,-559.570,-119.141,0.000
1586465080.311,-74.219,-112.793,-681.152,-156.738,0.000
1586465080.315,-157.227,-119.629,-623.047,-143.555,0.000
1586465080.319,-245.605,-120.117,-604.492,-98.633,0.000
1586465080.323,-248.047,-126.953,-578.125,-111.328,0.000
1586465080.327,-169.922,-142.578,-573.242,-156.738,0.000
1586465080.331,-120.117,-145.508,-699.219,-196.777,0.000
1586465080.335,-187.500,-151.367,-620.117,-149.902,0.000
1586465080.339,-194.824,-150.391,-467.285,-103.516,0.000
1586465080.343,-74.707,-145.996,-476.074,-167.480,0.000
1586465080.347,-30.762,-145.996,-679.199,-220.703,0.000
1586465080.350,-143.066,-158.203,-629.395,-163.086,0.000
1586465080.354,-129.883,-178.711,-376.953,-115.234,0.000
1586465080.358,-125.000,-189.453,-412.109,-147.461,0.000
1586465080.362,-272.461,-189.941,-642.578,-179.688,0.000
1586465080.366,-286.621,-176.758,-663.574,-152.344,0.000
1586465080.370,-232.422,-171.875,-501.953,-125.000,0.000
1586465080.374,-163.574,-174.316,-453.125,-145.508,0.000
1586465080.378,-135.742,-178.223,-651.855,-202.148,0.000
1586465080.382,-218.262,-188.965,-759.277,-180.664,0.000
1586465080.386,-231.445,-192.383,-407.715,-105.957,0.000
1586465080.390,-216.309,-190.918,-305.176,-132.812,0.000
1586465080.393,-193.359,-208.496,-498.535,-178.711,0.000
1586465080.397,-146.973,-221.680,-648.926,-177.734,0.000
1586465080.401,-190.430,-211.426,-469.238,-113.281,0.000
1586465080.405,-259.277,-209.473,-317.383,-96.191,0.000
1586465080.409,-169.434,-217.285,-465.820,-172.363,0.000
1586465080.413,-81.055,-217.285,-667.480,-245.605,0.000
1586465080.417,-207.031,-229.492,-513.184,-202.148,0.000
1586465080.421,-288.574,-250.000,-291.992,-143.555,0.000
1586465080.425,-277.832,-240.234,-542.480,-157.227,0.000
1586465080.429,-285.156,-238.281,-771.484,-199.219,0.000
1586465080.433,-263.672,-245.117,-469.727,-208.984,0.000
1586465080.436,-242.676,-251.953,-323.730,-179.688,0.000
1586465080.440,-244.141,-261.719,-376.465,-189.941,0.000
1586465080.444,-217.285,-263.672,-528.809,-230.957,0.000
1586465080.448,-221.191,-262.695,-557.617,-231.934,0.000
1586465080.452,-240.234,-272.461,-351.562,-212.402,0.000
1586465080.456,-293.945,-288.086,-385.742,-197.266,0.000
1586465080.460,-322.754,-293.457,-521.973,-234.375,0.000
1586465080.464,-255.859,-302.734,-535.156,-271.973,0.000
1586465080.468,-252.441,-299.805,-428.711,-217.773,0.000
1586465080.472,-365.234,-313.965,-430.664,-156.250,0.000
1586465080.475,-384.766,-325.684,-370.605,-183.105,0.000
1586465080.479,-275.879,-305.664,-392.090,-294.922,0.000
1586465080.483,-241.211,-301.758,-423.340,-294.434,0.000
1586465080.487,-346.191,-316.895,-371.094,-208.984,0.000
1586465080.491,-294.434,-330.566,-169.434,-233.887,0.000
1586465080.495,-201.172,-338.867,-255.371,-292.480,0.000
1586465080.499,-339.844,-336.426,-395.508,-274.414,0.000
1586465080.503,-408.691,-332.031,-33.691,-223.633,0.000
1586465080.507,-330.078,-345.703,106.445,-246.094,0.000
1586465080.511,-319.824,-353.516,-222.168,-305.664,0.000
1586465080.515,-315.918,-336.426,-556.152,-311.035,0.000
1586465080.518,-328.613,-338.867,-341.797,-259.766,0.000
1586465080.522,-324.707,-357.910,164.062,-268.066,0.000
1586465080.526,-246.582,-372.070,78.613,-336.426,0.000
1586465080.530,-227.539,-361.816,-289.551,-354.980,0.000
1586465080.534,-327.637,-346.191,-100.586,-269.531,0.000
1586465080.538,-425.781,-358.398,196.777,-218.262,0.000
1586465080.542,-358.887,-356.445,5.859,-280.273,0.000
1586465080.546,-277.832,-346.680,-356.934,-342.285,0.000
1586465080.550,-328.125,-353.516,-304.688,-283.691,0.000
1586465080.554,-339.355,-345.703,-135.254,-215.332,0.000
1586465080.558,-273.438,-336.914,-294.922,-222.168,0.000
1586465080.561,-265.625,-339.844,-507.324,-263.672,0.000
1586465080.565,-252.441,-332.031,-431.641,-297.852,0.000
1586465080.569,-248.047,-324.707,-118.164,-237.305,0.000
1586465080.573,-284.180,-326.660,-158.691,-193.359,0.000
1586465080.577,-270.996,-325.684,-430.176,-237.793,0.000
1586465080.581,-208.008,-314.941,-453.613,-256.348,0.000
1586465080.585,-210.938,-310.547,-320.801,-196.289,0.000
1586465080.589,-262.695,-313.965,-288.574,-184.570,0.000
1586465080.593,-241.211,-299.805,-383.301,-219.727,0.000
1586465080.597,-184.570,-285.645,-456.543,-251.953,0.000
1586465080.600,-207.520,-282.227,-411.133,-188.477,0.000
1586465080.604,-187.012,-271.973,-479.492,-118.164,0.000
1586465080.608,-120.605,-254.395,-565.918,-148.438,0.000
1586465080.612,-148.926,-237.305,-490.723,-187.012,0.000
1586465080.616,-201.172,-239.746,-461.426,-152.344,0.000
1586465080.620,-177.734,-240.234,-422.852,-106.445,0.000
1586465080.624,-117.676,-225.586,-381.836,-118.652,0.000
1586465080.628,-104.004,-231.934,-480.957,-160.645,0.000
1586465080.632,-136.230,-237.793,-587.891,-157.715,0.000
1586465080.636,-164.551,-222.656,-472.168,-98.633,0.000
1586465080.640,-158.203,-212.402,-417.480,-84.961,0.000
1586465080.643,-95.703,-212.402,-544.434,-120.117,0.000
1586465080.647,-82.520,-213.867,-710.449,-133.301,0.000
1586465080.651,-125.000,-199.707,-651.367,-78.613,0.000
1586465080.655,-118.164,-173.828,-437.988,-51.758,0.000
1586465080.659,-41.016,-164.551,-462.891,-89.844,0.000
1586465080.663,-42.969,-172.852,-692.383,-99.609,0.000
1586465080.667,-90.820,-177.734,-655.273,-64.453,0.000
1586465080.671,-112.793,-171.387,-469.727,-47.852,0.000
1586465080.675,-99.609,-161.133,-504.395,-69.824,0.000
1586465080.679,-55.664,-172.363,-645.508,-98.633,0.000
1586465080.683,-45.410,-167.480,-655.273,-69.824,0.000
1586465080.686,-86.914,-147.461,-475.586,2.930,0.000
1586465080.690,-39.551,-147.949,-473.145,0.000,0.000
1586465080.694,-1.953,-156.738,-695.312,-57.129,0.000
1586465080.698,-16.113,-159.668,-724.121,-69.336,0.000
1586465080.702,-0.977,-150.879,-494.629,-29.785,0.000
1586465080.706,-29.297,-147.461,-486.816,6.836,0.000
1586465080.710,-62.988,-149.414,-654.297,-18.066,0.000
1586465080.714,-26.855,-148.438,-653.320,-82.520,0.000
1586465080.718,-32.227,-143.066,-545.410,-23.926,0.000
1586465080.722,-80.078,-133.789,-552.734,32.715,0.000
1586465080.725,-48.828,-134.277,-657.715,-11.719,0.000
1586465080.729,11.719,-139.648,-717.285,-48.340,0.000
1586465080.733,-35.645,-137.207,-596.680,-46.387,0.000
1586465080.737,-78.125,-129.395,-570.312,-45.898,0.000
1586465080.741,-38.086,-133.789,-650.391,-79.102,0.000
1586465080.745,-71.289,-131.836,-771.973,-127.930,0.000
1586465080.749,-221.680,-139.648,-972.656,-217.285,0.000
